volcano_name,smithsonian_id,product_type,sensor,image_timestamp,filename,url,local_path,downloaded_at
lascar,355100,S2_hotspot,Sentinel-2,2026-01-07T14:37:39,lascar_20260107T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260107T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260107T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-01-12T14:37:51,lascar_20260112T143751_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260112T143751_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260112T143751_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-01-17T14:37:39,lascar_20260117T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260117T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260117T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-01-22T14:37:41,lascar_20260122T143741_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260122T143741_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260122T143741_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-01-27T14:37:39,lascar_20260127T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260127T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260127T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-01T14:37:41,lascar_20260201T143741_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260201T143741_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260201T143741_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-06T14:37:39,lascar_20260206T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260206T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260206T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-06T14:49:01,lascar_20260206T144901_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260206T144901_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260206T144901_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-11T14:37:41,lascar_20260211T143741_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260211T143741_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260211T143741_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-16T14:37:39,lascar_20260216T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260216T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260216T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-16T14:49:01,lascar_20260216T144901_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260216T144901_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260216T144901_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-21T14:37:51,lascar_20260221T143751_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260221T143751_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260221T143751_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-26T14:37:39,lascar_20260226T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260226T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260226T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-02-26T14:51:01,lascar_20260226T145101_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260226T145101_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260226T145101_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-03-03T14:37:41,lascar_20260303T143741_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260303T143741_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260303T143741_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-03-08T14:37:39,lascar_20260308T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260308T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260308T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.388580+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-03-13T14:37:51,lascar_20260313T143751_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260313T143751_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260313T143751_B12B11B8A_nir.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S1_coherence,Sentinel-1,2026-03-23T10:01:23,lascar_20260323T100123_20260329T100037_VV_coh.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260323T100123_20260329T100037_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260323T100123_20260329T100037_VV_coh.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S1_disp,Sentinel-1,2026-03-23T10:01:23,lascar_20260323T100123_20260329T100037_VV_disp.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260323T100123_20260329T100037_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260323T100123_20260329T100037_VV_disp.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-03-25T14:38:01,lascar_20260325T143801_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260325T143801_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260325T143801_B12B11B8A_nir.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-03-28T14:37:39,lascar_20260328T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260328T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260328T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S1_coherence,Sentinel-1,2026-03-29T10:00:37,lascar_20260329T100037_20260404T100123_VV_coh.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260329T100037_20260404T100123_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260329T100037_20260404T100123_VV_coh.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S1_disp,Sentinel-1,2026-03-29T10:00:37,lascar_20260329T100037_20260404T100123_VV_disp.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260329T100037_20260404T100123_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260329T100037_20260404T100123_VV_disp.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-04-02T14:37:41,lascar_20260402T143741_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260402T143741_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260402T143741_B12B11B8A_nir.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S1_coherence,Sentinel-1,2026-04-04T10:01:23,lascar_20260404T100123_20260410T100037_VV_coh.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260404T100123_20260410T100037_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260404T100123_20260410T100037_VV_coh.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S1_disp,Sentinel-1,2026-04-04T10:01:23,lascar_20260404T100123_20260410T100037_VV_disp.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260404T100123_20260410T100037_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260404T100123_20260410T100037_VV_disp.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,unknown,unknown,2026-04-04T10:01:23,lascar_20260404T100123_VV_int.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260404T100123_VV_int.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260404T100123_VV_int.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S1_intensity,Sentinel-1,2026-04-04T10:01:23,lascar_20260404T100123_VV_int_fcnn.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260404T100123_VV_int_fcnn.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260404T100123_VV_int_fcnn.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-04-07T14:37:39,lascar_20260407T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260407T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260407T143739_B12B11B8A_nir.png,2026-04-30T02:09:40.637763+00:00
lascar,355100,S1_coherence,Sentinel-1,2026-04-10T10:00:37,lascar_20260410T100037_20260416T100123_VV_coh.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260410T100037_20260416T100123_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260410T100037_20260416T100123_VV_coh.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,S1_disp,Sentinel-1,2026-04-10T10:00:37,lascar_20260410T100037_20260416T100123_VV_disp.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260410T100037_20260416T100123_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260410T100037_20260416T100123_VV_disp.png,2026-04-30T02:08:41.389588+00:00
lascar,355100,unknown,unknown,2026-04-10T10:00:37,lascar_20260410T100037_VV_int.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260410T100037_VV_int.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260410T100037_VV_int.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S1_intensity,Sentinel-1,2026-04-10T10:00:37,lascar_20260410T100037_VV_int_fcnn.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260410T100037_VV_int_fcnn.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260410T100037_VV_int_fcnn.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-04-12T14:37:41,lascar_20260412T143741_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260412T143741_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260412T143741_B12B11B8A_nir.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-04-14T14:38:01,lascar_20260414T143801_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260414T143801_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260414T143801_B12B11B8A_nir.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S1_coherence,Sentinel-1,2026-04-16T10:01:23,lascar_20260416T100123_20260422T100034_VV_coh.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260416T100123_20260422T100034_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260416T100123_20260422T100034_VV_coh.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S1_disp,Sentinel-1,2026-04-16T10:01:23,lascar_20260416T100123_20260422T100034_VV_disp.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260416T100123_20260422T100034_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260416T100123_20260422T100034_VV_disp.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,unknown,unknown,2026-04-16T10:01:23,lascar_20260416T100123_VV_int.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260416T100123_VV_int.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260416T100123_VV_int.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S1_intensity,Sentinel-1,2026-04-16T10:01:23,lascar_20260416T100123_VV_int_fcnn.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260416T100123_VV_int_fcnn.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260416T100123_VV_int_fcnn.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-04-17T14:37:39,lascar_20260417T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260417T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260417T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,unknown,unknown,2026-04-22T10:00:34,lascar_20260422T100034_VV_int.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260422T100034_VV_int.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260422T100034_VV_int.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S1_intensity,Sentinel-1,2026-04-22T10:00:34,lascar_20260422T100034_VV_int_fcnn.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260422T100034_VV_int_fcnn.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260422T100034_VV_int_fcnn.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-04-22T14:37:41,lascar_20260422T143741_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260422T143741_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260422T143741_B12B11B8A_nir.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S5P_SO2,Sentinel-5P,2026-04-25,lascar_20260425T1803_SO2_PBL.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260425T1803_SO2_PBL.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260425T1803_SO2_PBL.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S5P_SO2,Sentinel-5P,2026-04-26,lascar_20260426T1748_SO2_PBL.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260426T1748_SO2_PBL.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260426T1748_SO2_PBL.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S5P_SO2,Sentinel-5P,2026-04-27,lascar_20260427T1728_SO2_PBL.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260427T1728_SO2_PBL.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260427T1728_SO2_PBL.png,2026-04-30T02:08:41.391587+00:00
lascar,355100,S5P_SO2,Sentinel-5P,2026-04-27,lascar_20260427T1908_SO2_PBL.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260427T1908_SO2_PBL.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260427T1908_SO2_PBL.png,2026-04-30T02:08:41.391587+00:00
lascar,355100,S2_hotspot,Sentinel-2,2026-04-27T14:37:39,lascar_20260427T143739_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260427T143739_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260427T143739_B12B11B8A_nir.png,2026-04-30T02:08:41.390578+00:00
lascar,355100,S5P_SO2,Sentinel-5P,2026-04-28,lascar_20260428T1848_SO2_PBL.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260428T1848_SO2_PBL.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260428T1848_SO2_PBL.png,2026-04-30T02:08:41.391587+00:00
lascar,355100,unknown,unknown,2026-04-28T10:01:33,lascar_20260428T100133_VV_int.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260428T100133_VV_int.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260428T100133_VV_int.png,2026-04-30T02:08:41.391587+00:00
lascar,355100,S1_intensity,Sentinel-1,2026-04-28T10:01:33,lascar_20260428T100133_VV_int_fcnn.png,http://www.mounts-project.com/static/data_mounts/lascar/2026/lascar_20260428T100133_VV_int_fcnn.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\lascar\2026\lascar_20260428T100133_VV_int_fcnn.png,2026-04-30T02:08:41.391587+00:00
llaima,357110,S1_coherence,Sentinel-1,2026-03-12T09:56:29,llaima_20260312T095629_20260324T095630_VV_coh.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260312T095629_20260324T095630_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260312T095629_20260324T095630_VV_coh.png,2026-04-30T02:12:34.585298+00:00
llaima,357110,S1_disp,Sentinel-1,2026-03-12T09:56:29,llaima_20260312T095629_20260324T095630_VV_disp.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260312T095629_20260324T095630_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260312T095629_20260324T095630_VV_disp.png,2026-04-30T02:12:34.585298+00:00
llaima,357110,S1_coherence,Sentinel-1,2026-03-24T09:56:30,llaima_20260324T095630_20260330T095729_VV_coh.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260324T095630_20260330T095729_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260324T095630_20260330T095729_VV_coh.png,2026-04-30T02:12:34.585298+00:00
llaima,357110,S1_disp,Sentinel-1,2026-03-24T09:56:30,llaima_20260324T095630_20260330T095729_VV_disp.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260324T095630_20260330T095729_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260324T095630_20260330T095729_VV_disp.png,2026-04-30T02:12:34.585298+00:00
llaima,357110,S1_coherence,Sentinel-1,2026-03-30T09:57:29,llaima_20260330T095729_20260405T095630_VV_coh.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260330T095729_20260405T095630_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260330T095729_20260405T095630_VV_coh.png,2026-04-30T02:12:34.586701+00:00
llaima,357110,S1_disp,Sentinel-1,2026-03-30T09:57:29,llaima_20260330T095729_20260405T095630_VV_disp.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260330T095729_20260405T095630_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260330T095729_20260405T095630_VV_disp.png,2026-04-30T02:12:34.586701+00:00
llaima,357110,unknown,unknown,2026-03-30T09:57:29,llaima_20260330T095729_VV_int.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260330T095729_VV_int.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260330T095729_VV_int.png,2026-04-30T02:12:34.586701+00:00
llaima,357110,S1_intensity,Sentinel-1,2026-03-30T09:57:29,llaima_20260330T095729_VV_int_fcnn.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260330T095729_VV_int_fcnn.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260330T095729_VV_int_fcnn.png,2026-04-30T02:12:34.586701+00:00
llaima,357110,S1_coherence,Sentinel-1,2026-04-05T09:56:30,llaima_20260405T095630_20260411T095729_VV_coh.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260405T095630_20260411T095729_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260405T095630_20260411T095729_VV_coh.png,2026-04-30T02:12:34.586701+00:00
llaima,357110,S1_disp,Sentinel-1,2026-04-05T09:56:30,llaima_20260405T095630_20260411T095729_VV_disp.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260405T095630_20260411T095729_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260405T095630_20260411T095729_VV_disp.png,2026-04-30T02:12:34.586701+00:00
llaima,357110,unknown,unknown,2026-04-05T09:56:30,llaima_20260405T095630_VV_int.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260405T095630_VV_int.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260405T095630_VV_int.png,2026-04-30T02:12:34.586701+00:00
llaima,357110,S1_intensity,Sentinel-1,2026-04-05T09:56:30,llaima_20260405T095630_VV_int_fcnn.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260405T095630_VV_int_fcnn.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260405T095630_VV_int_fcnn.png,2026-04-30T02:12:34.587732+00:00
llaima,357110,S1_coherence,Sentinel-1,2026-04-11T09:57:29,llaima_20260411T095729_20260417T095627_VV_coh.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260411T095729_20260417T095627_VV_coh.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260411T095729_20260417T095627_VV_coh.png,2026-04-30T02:12:34.587732+00:00
llaima,357110,S1_disp,Sentinel-1,2026-04-11T09:57:29,llaima_20260411T095729_20260417T095627_VV_disp.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260411T095729_20260417T095627_VV_disp.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260411T095729_20260417T095627_VV_disp.png,2026-04-30T02:12:34.587732+00:00
llaima,357110,unknown,unknown,2026-04-11T09:57:29,llaima_20260411T095729_VV_int.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260411T095729_VV_int.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260411T095729_VV_int.png,2026-04-30T02:12:34.587732+00:00
llaima,357110,S1_intensity,Sentinel-1,2026-04-11T09:57:29,llaima_20260411T095729_VV_int_fcnn.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260411T095729_VV_int_fcnn.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260411T095729_VV_int_fcnn.png,2026-04-30T02:12:34.587732+00:00
llaima,357110,S2_hotspot,Sentinel-2,2026-04-11T14:28:11,llaima_20260411T142811_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260411T142811_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260411T142811_B12B11B8A_nir.png,2026-04-30T02:12:34.587732+00:00
llaima,357110,S2_hotspot,Sentinel-2,2026-04-14T14:27:09,llaima_20260414T142709_B12B11B8A_nir.png,http://www.mounts-project.com/static/data_mounts/llaima/2026/llaima_20260414T142709_B12B11B8A_nir.png,C:\Users\nmend\OneDrive\Escritorio\claude\Volcanologia\MOUNTS\data\llaima\2026\llaima_20260414T142709_B12B11B8A_nir.png,2026-04-30T02:12:34.587732+00:00
