date,volcano,product,value,baseline,zscore,severity,detected_at
2025-08-12T17:58:23,Lascar,so2,26.0,0.1,51.8,red,2026-05-10T07:50:57.786570+00:00
2026-03-25T17:47:23,Lascar,so2,26.0,0.1,51.8,red,2026-05-10T07:50:57.786570+00:00
2021-03-21T14:27:29,Planchon-Peteroa,swir,26.0,0.1,51.8,red,2026-05-10T07:50:57.786570+00:00
2025-10-01T18:59:45,Planchon-Peteroa,so2,26.0,0.1,51.8,red,2026-05-10T07:50:57.786570+00:00
2022-09-17T14:27:21,Nevados de Chillan,swir,26.0,0.1,51.8,red,2026-05-10T07:50:57.786570+00:00
2021-08-20T18:36:29,Copahue,so2,26.0,0.1,51.8,red,2026-05-10T07:50:57.786570+00:00
2023-07-17T14:37:31,Villarrica,swir,26.0,0.1,51.8,red,2026-05-10T07:50:57.786570+00:00
2025-10-14T18:17:53,Planchon-Peteroa,so2,25.9,0.1,51.599999999999994,red,2026-05-10T07:50:57.786570+00:00
2022-02-25T17:56:51,Lascar,so2,25.4,0.1,50.599999999999994,red,2026-05-10T07:50:57.786570+00:00
2025-03-23T14:37:49,Lascar,swir,25.0,0.1,49.8,red,2026-05-10T07:50:57.786570+00:00
2022-10-22T14:27:09,Villarrica,swir,25.0,0.1,49.8,red,2026-05-10T07:50:57.786570+00:00
2025-10-09T18:07:52,Planchon-Peteroa,so2,24.7,0.1,49.199999999999996,red,2026-05-10T07:50:57.786570+00:00
2023-09-17T18:27:25,Villarrica,so2,24.3,0.1,48.4,red,2026-05-10T07:50:57.786570+00:00
2025-03-13T14:37:49,Lascar,swir,24.0,0.1,47.8,red,2026-05-10T07:50:57.786570+00:00
2020-01-24T18:06:02,Lascar,so2,24.0,0.1,47.8,red,2026-05-10T07:50:57.786570+00:00
2025-10-12T18:52:53,Planchon-Peteroa,so2,23.2,0.1,46.199999999999996,red,2026-05-10T07:50:57.786570+00:00
2025-08-26T18:38:24,Lascar,so2,22.3,0.1,44.4,red,2026-05-10T07:50:57.786570+00:00
2025-08-10T18:38:23,Lascar,so2,22.1,0.1,44.0,red,2026-05-10T07:50:57.786570+00:00
2025-03-20T14:38:01,Lascar,swir,22.0,0.1,43.8,red,2026-05-10T07:50:57.786570+00:00
2022-12-05T17:50:54,Lascar,so2,22.0,0.1,43.8,red,2026-05-10T07:50:57.786570+00:00
2021-03-19T14:37:31,Planchon-Peteroa,swir,22.0,0.1,43.8,red,2026-05-10T07:50:57.786570+00:00
2024-05-19T14:27:11,Nevados de Chillan,swir,22.0,0.1,43.8,red,2026-05-10T07:50:57.786570+00:00
2022-11-06T14:27:21,Villarrica,swir,22.0,0.1,43.8,red,2026-05-10T07:50:57.786570+00:00
2022-11-22T18:36:35,Lascar,so2,21.4,0.1,42.599999999999994,red,2026-05-10T07:50:57.786570+00:00
2025-03-08T14:38:11,Lascar,swir,21.0,0.1,41.8,red,2026-05-10T07:50:57.786570+00:00
2025-03-28T14:38:01,Lascar,swir,21.0,0.1,41.8,red,2026-05-10T07:50:57.786570+00:00
2025-04-02T14:37:39,Lascar,swir,21.0,0.1,41.8,red,2026-05-10T07:50:57.786570+00:00
2022-11-16T14:27:11,Copahue,swir,21.0,0.1,41.8,red,2026-05-10T07:50:57.786570+00:00
2025-03-18T14:38:11,Lascar,swir,20.0,0.1,39.8,red,2026-05-10T07:50:57.786570+00:00
2020-10-15T14:37:29,Villarrica,swir,20.0,0.1,39.8,red,2026-05-10T07:50:57.786570+00:00
2022-10-10T14:37:31,Villarrica,swir,20.0,0.1,39.8,red,2026-05-10T07:50:57.786570+00:00
2023-08-03T14:27:21,Villarrica,swir,20.0,0.1,39.8,red,2026-05-10T07:50:57.786570+00:00
2024-07-13T14:27:19,Villarrica,swir,20.0,0.1,39.8,red,2026-05-10T07:50:57.786570+00:00
2025-06-29T18:26:40,Lascar,so2,19.7,0.1,39.199999999999996,red,2026-05-10T07:50:57.786570+00:00
2025-09-05T18:48:23,Planchon-Peteroa,so2,19.6,0.1,39.0,red,2026-05-10T07:50:57.786570+00:00
2021-12-01T14:27:31,Villarrica,swir,20.0,0.55,38.9,red,2026-05-10T07:50:57.786570+00:00
2021-08-31T18:32:04,Copahue,so2,19.0,0.1,37.8,red,2026-05-10T07:50:57.786570+00:00
2022-09-27T14:27:21,Villarrica,swir,19.0,0.1,37.8,red,2026-05-10T07:50:57.786570+00:00
2023-10-07T14:27:09,Villarrica,swir,19.0,0.1,37.8,red,2026-05-10T07:50:57.786570+00:00
2023-09-02T14:27:21,Villarrica,swir,18.0,0.1,35.8,red,2026-05-10T07:50:57.786570+00:00
2024-07-11T14:37:51,Villarrica,swir,18.0,0.1,35.8,red,2026-05-10T07:50:57.786570+00:00
2026-06-09T19:04:35,Lascar,so2,17.3,0.1,34.4,red,2026-06-10T04:54:18.024472+00:00
2024-02-07T14:37:39,Nevados de Chillan,swir,17.0,0.1,33.8,red,2026-05-10T07:50:57.786570+00:00
2020-07-29T14:27:41,Villarrica,swir,17.0,0.1,33.8,red,2026-05-10T07:50:57.786570+00:00
2022-11-09T14:37:31,Villarrica,swir,17.0,0.1,33.8,red,2026-05-10T07:50:57.786570+00:00
2023-01-19T18:48:00,Lascar,so2,16.7,0.1,33.199999999999996,red,2026-05-10T07:50:57.786570+00:00
2021-09-16T18:32:03,Copahue,so2,16.2,0.1,32.199999999999996,red,2026-05-10T07:50:57.786570+00:00
2022-10-02T14:27:09,Villarrica,swir,16.0,0.1,31.8,red,2026-05-10T07:50:57.786570+00:00
2023-10-30T18:17:03,Villarrica,so2,15.8,0.1,31.400000000000002,red,2026-05-10T07:50:57.786570+00:00
2021-09-06T18:17:04,Copahue,so2,15.4,0.1,30.6,red,2026-05-10T07:50:57.786570+00:00
2024-05-15T09:57:48,Copahue,coh_desc,527011.0,130916.0,30.25566011793822,red,2026-05-10T07:50:57.786570+00:00
2024-05-03T09:57:49,Copahue,coh_desc,526194.0,130916.0,30.193253689388616,red,2026-05-10T07:50:57.786570+00:00
2025-02-26T14:38:11,Lascar,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2026-03-08T14:37:39,Lascar,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2022-12-16T14:27:11,Nevados de Chillan,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2023-05-15T14:27:11,Llaima,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2022-08-28T14:27:21,Villarrica,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2022-09-10T14:37:41,Villarrica,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2022-09-12T14:27:19,Villarrica,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2022-10-15T14:37:29,Villarrica,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2022-11-04T14:37:29,Villarrica,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2024-07-21T14:37:41,Villarrica,swir,15.0,0.1,29.8,red,2026-05-10T07:50:57.786570+00:00
2024-01-06T18:43:21,Villarrica,so2,14.6,0.1,29.0,red,2026-05-10T07:50:57.786570+00:00
2026-02-21T14:37:51,Lascar,swir,14.0,0.1,27.8,red,2026-05-10T07:50:57.786570+00:00
2026-03-03T14:37:41,Lascar,swir,14.0,0.1,27.8,red,2026-05-10T07:50:57.786570+00:00
2021-05-13T14:37:29,Planchon-Peteroa,swir,14.0,0.1,27.8,red,2026-05-10T07:50:57.786570+00:00
2023-07-24T14:27:21,Nevados de Chillan,swir,14.0,0.1,27.8,red,2026-05-10T07:50:57.786570+00:00
2020-12-01T14:27:29,Villarrica,swir,14.0,0.1,27.8,red,2026-05-10T07:50:57.786570+00:00
2021-03-13T10:01:25,Lascar,coh_desc,507064.0,77818.0,27.036563474317386,red,2026-05-10T07:50:57.786570+00:00
2020-12-19T14:37:31,Planchon-Peteroa,swir,14.0,0.55,26.9,red,2026-05-10T07:50:57.786570+00:00
2026-02-11T14:37:41,Lascar,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2026-03-13T14:37:51,Lascar,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2020-06-14T14:27:39,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2020-08-06T14:37:29,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2020-09-22T14:27:39,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2020-10-05T14:37:29,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2020-12-04T14:37:29,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-27T14:27:29,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2022-08-01T14:37:41,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2022-08-03T14:27:19,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2022-11-01T14:27:09,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2025-03-23T14:37:49,Villarrica,swir,13.0,0.1,25.8,red,2026-05-10T07:50:57.786570+00:00
2026-05-22T14:37:41,Villarrica,swir,13.0,0.1,25.8,red,2026-06-07T11:31:24.629952+00:00
2021-01-06T10:00:40,Lascar,coh_desc,474864.0,71366.0,24.457388774396897,red,2026-05-10T07:50:57.786570+00:00
2023-08-23T14:27:21,Nevados de Chillan,swir,12.0,0.1,23.8,red,2026-05-10T07:50:57.786570+00:00
2024-06-28T14:27:21,Nevados de Chillan,swir,12.0,0.1,23.8,red,2026-05-10T07:50:57.786570+00:00
2020-10-22T14:27:39,Villarrica,swir,12.0,0.1,23.8,red,2026-05-10T07:50:57.786570+00:00
2023-08-26T14:37:31,Villarrica,swir,12.0,0.1,23.8,red,2026-05-10T07:50:57.786570+00:00
2025-10-11T19:12:52,Planchon-Peteroa,so2,11.7,0.1,23.2,red,2026-05-10T07:50:57.786570+00:00
2026-04-04T18:01:01,Lascar,so2,11.2,0.1,22.2,red,2026-05-10T07:50:57.786570+00:00
2021-03-19T10:00:39,Lascar,coh_desc,506022.0,80482.0,22.084176656806267,red,2026-05-10T07:50:57.786570+00:00
2021-05-25T14:27:31,Nevados de Chillan,swir,125.0,15.0,22.0,red,2026-05-10T07:50:57.786570+00:00
2022-04-20T09:57:38,Copahue,coh_desc,513784.0,67045.0,21.81555815997656,red,2026-05-10T07:50:57.786570+00:00
2026-02-16T14:37:39,Lascar,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2026-03-25T14:38:01,Lascar,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2026-04-02T14:37:41,Lascar,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2025-11-18T14:37:39,Planchon-Peteroa,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2025-11-25T14:27:09,Planchon-Peteroa,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2025-04-02T14:37:39,Nevados de Chillan,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2022-02-27T14:37:29,Copahue,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2024-10-16T14:27:11,Copahue,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2020-09-25T14:37:29,Villarrica,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2022-07-29T14:27:21,Villarrica,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2022-09-05T14:37:29,Villarrica,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2023-10-05T14:37:31,Villarrica,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2023-10-12T14:27:11,Villarrica,swir,11.0,0.1,21.8,red,2026-05-10T07:50:57.786570+00:00
2021-05-23T14:37:29,Nevados de Chillan,swir,122.0,15.0,21.4,red,2026-05-10T07:50:57.786570+00:00
2026-04-12T14:37:41,Lascar,swir,11.0,0.55,20.9,red,2026-05-10T07:35:08.497420+00:00
2023-11-26T14:27:09,Villarrica,swir,86.0,4.05,20.746835443037973,red,2026-05-10T07:50:57.786570+00:00
2022-11-16T14:27:11,Villarrica,swir,31.0,1.55,20.310344827586206,red,2026-05-10T07:50:57.786570+00:00
2026-02-03T10:01:25,Lascar,coh_desc,482057.0,30776.0,20.027559579283718,red,2026-05-10T07:50:57.786570+00:00
2026-04-07T14:37:39,Lascar,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2026-04-07T14:37:39,Nevados de Chillan,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2025-03-03T14:37:49,Copahue,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2023-03-21T14:27:19,Llaima,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2025-06-03T14:27:31,Llaima,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2020-09-20T14:37:31,Villarrica,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2020-11-16T14:27:31,Villarrica,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2020-11-26T14:27:31,Villarrica,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2020-11-29T14:37:31,Villarrica,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2021-08-13T14:27:31,Villarrica,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2022-08-21T14:37:41,Villarrica,swir,10.0,0.1,19.8,red,2026-05-10T07:50:57.786570+00:00
2025-09-27T18:34:45,Planchon-Peteroa,so2,9.5,0.1,18.8,red,2026-05-10T07:50:57.786570+00:00
2026-03-08T14:37:39,Planchon-Peteroa,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2026-01-27T14:37:39,Nevados de Chillan,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2026-02-28T14:27:51,Copahue,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2020-10-10T14:37:31,Villarrica,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2021-07-22T14:37:29,Villarrica,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2021-07-29T14:27:29,Villarrica,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2021-08-11T14:37:29,Villarrica,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2021-09-20T14:37:29,Villarrica,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-07T14:27:29,Villarrica,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2021-11-16T14:27:29,Villarrica,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2024-07-16T14:37:49,Villarrica,swir,9.0,0.1,17.8,red,2026-05-10T07:50:57.786570+00:00
2021-01-12T10:01:26,Lascar,coh_desc,475965.0,73260.0,16.469204973008342,red,2026-05-10T07:50:57.786570+00:00
2026-02-09T10:00:37,Lascar,coh_desc,456596.0,34165.0,16.29120709602777,red,2026-05-10T07:50:57.786570+00:00
2025-03-23T14:37:49,Nevados de Chillan,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2021-08-13T14:27:31,Copahue,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2023-03-06T14:27:11,Llaima,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2020-11-19T14:37:31,Villarrica,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2021-07-04T14:27:31,Villarrica,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2021-11-21T14:27:31,Villarrica,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2022-09-30T14:37:31,Villarrica,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2022-10-27T14:27:21,Villarrica,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2023-08-18T14:27:19,Villarrica,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2023-09-30T14:37:29,Villarrica,swir,8.0,0.1,15.8,red,2026-05-10T07:50:57.786570+00:00
2022-04-27T23:27:40,Planchon-Peteroa,coh_asc,515428.0,134322.0,15.314687562788828,red,2026-05-10T07:50:57.786570+00:00
2022-05-02T09:57:38,Copahue,coh_desc,527838.0,94072.0,15.15128017045653,red,2026-05-10T07:50:57.786570+00:00
2021-02-04T14:27:31,Nevados de Chillan,swir,43.0,13.0,15.0,red,2026-05-10T07:50:57.786570+00:00
2022-06-12T14:37:41,Villarrica,swir,14.0,1.0,14.444444444444445,red,2026-05-10T07:50:57.786570+00:00
2024-05-27T09:57:49,Copahue,coh_desc,526892.0,140889.0,14.049244767970883,red,2026-05-10T07:50:57.786570+00:00
2021-10-07T14:27:29,Copahue,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-27T14:27:29,Copahue,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2021-11-06T14:27:29,Copahue,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2025-12-10T14:27:21,Copahue,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2020-08-21T14:37:31,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2020-08-31T14:37:31,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2020-11-14T14:37:29,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2021-08-01T14:37:29,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2021-09-07T14:27:29,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-10T14:37:29,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-30T14:37:29,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2021-11-11T14:27:31,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2022-08-08T14:27:21,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2024-07-28T14:27:21,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2025-02-11T14:37:49,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2025-10-31T14:28:01,Villarrica,swir,7.0,0.1,13.8,red,2026-05-10T07:50:57.786570+00:00
2026-05-17T14:37:39,Villarrica,swir,7.0,0.1,13.8,red,2026-06-07T11:31:24.629952+00:00
2022-05-09T23:27:40,Planchon-Peteroa,coh_asc,512467.0,139745.0,12.297809159297875,red,2026-05-10T07:50:57.786570+00:00
2022-01-18T14:37:19,Lascar,swir,28.0,3.5,12.25,red,2026-05-10T07:50:57.786570+00:00
2025-04-10T09:56:25,Copahue,coh_desc,463761.0,123306.0,11.958377239199157,red,2026-05-10T07:50:57.786570+00:00
2025-12-02T14:28:11,Planchon-Peteroa,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2022-08-11T14:37:41,Nevados de Chillan,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2023-06-17T14:37:31,Nevados de Chillan,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2025-07-08T14:38:01,Nevados de Chillan,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2025-07-11T14:37:49,Nevados de Chillan,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2023-01-10T14:27:09,Copahue,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2020-07-02T14:37:31,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2020-09-27T14:27:41,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2021-07-17T14:37:31,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2021-07-24T14:27:31,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2021-08-03T14:27:31,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2021-08-08T14:27:29,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2021-09-10T14:37:29,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-12T14:27:41,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2022-07-14T14:27:19,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2022-09-02T14:27:19,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2025-02-01T14:37:49,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2026-03-13T14:37:51,Villarrica,swir,6.0,0.1,11.8,red,2026-05-10T07:50:57.786570+00:00
2026-06-16T14:37:39,Nevados de Chillan,swir,6.0,0.1,11.8,red,2026-06-16T21:23:56.310213+00:00
2026-06-16T14:37:39,Villarrica,swir,6.0,0.1,11.8,red,2026-06-16T21:23:56.310213+00:00
2021-05-07T09:57:30,Copahue,coh_desc,489880.0,77748.5,11.743143707882776,red,2026-05-10T07:50:57.786570+00:00
2021-05-13T14:37:29,Nevados de Chillan,swir,60.0,15.0,11.25,red,2026-05-10T07:50:57.786570+00:00
2023-05-09T09:57:19,Nevados de Chillan,coh_desc,502052.0,237098.5,11.174828183223427,red,2026-05-10T07:50:57.786570+00:00
2022-05-18T14:37:29,Villarrica,swir,11.0,1.0,11.11111111111111,red,2026-05-10T07:50:57.786570+00:00
2025-04-03T10:00:11,Lascar,coh_desc,369572.0,55427.5,10.863849359362302,red,2026-05-10T07:50:57.786570+00:00
2023-05-09T09:57:44,Copahue,coh_desc,403063.0,97637.5,10.788036663546615,red,2026-05-10T07:50:57.786570+00:00
2024-10-11T10:01:42,Lascar,coh_desc,131872.0,23976.0,10.616550231230935,red,2026-05-10T07:50:57.786570+00:00
2021-05-13T09:56:42,Copahue,coh_desc,444528.0,78233.0,10.390168491518693,red,2026-05-10T07:50:57.786570+00:00
2022-06-29T14:27:31,Nevados de Chillan,swir,43.0,4.0,10.0,red,2026-05-10T07:50:57.786570+00:00
2023-11-29T14:37:39,Villarrica,swir,118.0,11.0,9.81651376146789,red,2026-05-10T07:50:57.786570+00:00
2023-04-23T14:37:29,Planchon-Peteroa,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2022-10-07T14:27:21,Nevados de Chillan,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2023-06-12T14:37:29,Nevados de Chillan,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2024-03-28T14:37:39,Nevados de Chillan,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2025-06-26T14:38:01,Nevados de Chillan,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2025-07-01T14:37:49,Nevados de Chillan,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2021-09-02T14:27:31,Copahue,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-17T14:27:29,Copahue,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2021-10-17T14:27:29,Villarrica,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2021-11-19T14:37:29,Villarrica,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2025-01-02T14:37:39,Villarrica,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2025-02-26T14:38:11,Villarrica,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2025-04-07T14:38:11,Villarrica,swir,5.0,0.1,9.8,red,2026-05-10T07:50:57.786570+00:00
2021-05-20T14:27:29,Nevados de Chillan,swir,53.0,15.0,9.5,red,2026-05-10T07:50:57.786570+00:00
2025-04-28T09:57:42,Copahue,coh_desc,522786.0,137541.0,9.395875760642904,red,2026-05-10T07:50:57.786570+00:00
2024-02-09T14:27:11,Villarrica,swir,318.0,86.0,9.28,red,2026-05-10T07:50:57.786570+00:00
2021-06-19T14:27:29,Nevados de Chillan,swir,202.0,26.0,9.263157894736842,red,2026-05-10T07:50:57.786570+00:00
2021-04-24T10:00:40,Lascar,coh_desc,497578.0,80482.0,9.160100144946634,red,2026-05-10T07:50:57.786570+00:00
2024-05-03T09:57:24,Nevados de Chillan,coh_desc,533113.0,279708.0,9.059626467601927,red,2026-05-10T07:50:57.786570+00:00
2024-05-15T09:57:24,Nevados de Chillan,coh_desc,532628.0,279708.0,9.042286956397385,red,2026-05-10T07:50:57.786570+00:00
2022-04-20T09:57:13,Nevados de Chillan,coh_desc,478406.0,251338.0,9.034368062131472,red,2026-05-10T07:50:57.786570+00:00
2026-04-17T14:37:39,Lascar,swir,9.0,1.0,8.88888888888889,red,2026-05-10T07:35:08.497420+00:00
2023-06-14T09:58:11,Villarrica,coh_desc,536905.0,284375.0,8.880175824175824,red,2026-05-10T07:50:57.786570+00:00
2024-05-27T09:57:24,Nevados de Chillan,coh_desc,530590.0,281846.0,8.825528834895652,red,2026-05-10T07:50:57.786570+00:00
2023-06-26T09:58:11,Villarrica,coh_desc,538093.0,286019.0,8.813190732084232,red,2026-05-10T07:50:57.786570+00:00
2022-05-02T09:57:13,Nevados de Chillan,coh_desc,534091.0,273440.0,8.801911322729882,red,2026-05-10T07:50:57.786570+00:00
2022-05-21T23:27:41,Planchon-Peteroa,coh_asc,495747.0,139745.0,8.786267831581025,red,2026-05-10T07:50:57.786570+00:00
2024-05-03T09:57:49,Llaima,coh_desc,540464.0,288495.0,8.733912199518189,red,2026-05-10T07:50:57.786570+00:00
2024-05-15T09:57:48,Llaima,coh_desc,539535.0,288495.0,8.701710601570218,red,2026-05-10T07:50:57.786570+00:00
2022-05-14T09:57:39,Copahue,coh_desc,516465.0,107938.0,8.408673637411493,red,2026-05-10T07:50:57.786570+00:00
2021-05-10T14:27:29,Nevados de Chillan,swir,40.0,15.0,8.333333333333334,red,2026-05-10T07:50:57.786570+00:00
2024-09-17T10:01:42,Lascar,coh_desc,106656.0,23342.0,8.272664084996524,red,2026-05-10T07:50:57.786570+00:00
2022-12-21T10:01:39,Lascar,coh_desc,234857.0,31203.0,8.157253865256749,red,2026-05-10T07:50:57.786570+00:00
2021-05-25T09:56:43,Copahue,coh_desc,456993.0,91567.5,8.075790892717047,red,2026-05-10T07:50:57.786570+00:00
2022-01-28T14:37:19,Lascar,swir,19.0,3.0,8.0,red,2026-05-10T07:50:57.786570+00:00
2022-02-02T14:37:31,Lascar,swir,19.0,3.0,8.0,red,2026-05-10T07:50:57.786570+00:00
2026-04-17T14:37:39,Copahue,swir,4.0,0.1,7.8,red,2026-05-10T07:35:08.497420+00:00
2021-04-10T14:27:29,Planchon-Peteroa,swir,4.0,0.1,7.8,red,2026-05-10T07:50:57.786570+00:00
