date,volcano,value,unit,track,product,sensor,image_path
2020-01-07T18:21:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200107T1821_SO2_PBL.png
2020-01-08T18:01:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200108T1801_SO2_PBL.png
2020-01-08T18:06:03,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200108T1806_SO2_PBL.png
2020-01-08T19:41:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200108T1941_SO2_PBL.png
2020-01-09T17:41:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200109T1741_SO2_PBL.png
2020-01-09T17:46:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200109T1746_SO2_PBL.png
2020-01-09T19:21:03,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200109T1921_SO2_PBL.png
2020-01-10T17:26:03,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200110T1726_SO2_PBL.png
2020-01-10T19:01:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200110T1901_SO2_PBL.png
2020-01-10T19:06:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200110T1906_SO2_PBL.png
2020-01-11T18:41:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200111T1841_SO2_PBL.png
2020-01-11T18:46:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200111T1846_SO2_PBL.png
2020-01-11T18:46:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200111T1846_SO2_PBL.png
2020-01-12T18:26:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200112T1826_SO2_PBL.png
2020-01-12T18:31:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200112T1831_SO2_PBL.png
2020-01-13T18:06:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200113T1806_SO2_PBL.png
2020-01-13T18:11:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200113T1811_SO2_PBL.png
2020-01-14T17:46:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200114T1746_SO2_PBL.png
2020-01-14T17:51:02,Lascar,59.2,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200114T1751_SO2_PBL.png
2020-01-14T19:26:03,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200114T1926_SO2_PBL.png
2020-01-15T19:06:03,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200115T1906_SO2_PBL.png
2020-01-15T19:11:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200115T1911_SO2_PBL.png
2020-01-16T18:51:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200116T1851_SO2_PBL.png
2020-01-16T18:56:03,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200116T1856_SO2_PBL.png
2020-01-17T18:31:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200117T1831_SO2_PBL.png
2020-01-17T18:36:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200117T1836_SO2_PBL.png
2020-01-18T18:11:03,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200118T1811_SO2_PBL.png
2020-01-18T18:16:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200118T1816_SO2_PBL.png
2020-01-19T17:51:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200119T1751_SO2_PBL.png
2020-01-19T17:56:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200119T1756_SO2_PBL.png
2020-01-19T17:56:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200119T1756_SO2_PBL.png
2020-01-19T19:31:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200119T1931_SO2_PBL.png
2020-01-19T19:36:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200119T1936_SO2_PBL.png
2020-01-20T17:41:03,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200120T1741_SO2_PBL.png
2020-01-20T19:16:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200120T1916_SO2_PBL.png
2020-01-21T17:21:03,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200121T1721_SO2_PBL.png
2020-01-21T18:56:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200121T1856_SO2_PBL.png
2020-01-21T19:01:03,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200121T1901_SO2_PBL.png
2020-01-22T18:36:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200122T1836_SO2_PBL.png
2020-01-22T18:41:02,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200122T1841_SO2_PBL.png
2020-01-23T18:16:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200123T1816_SO2_PBL.png
2020-01-23T18:21:03,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200123T1821_SO2_PBL.png
2020-01-23T18:21:03,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200123T1821_SO2_PBL.png
2020-01-24T18:01:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200124T1801_SO2_PBL.png
2020-01-24T18:06:02,Lascar,24.0,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200124T1806_SO2_PBL.png
2020-01-24T19:41:03,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200124T1941_SO2_PBL.png
2020-01-25T17:41:02,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200125T1741_SO2_PBL.png
2020-01-25T17:46:02,Lascar,28.9,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200125T1746_SO2_PBL.png
2020-01-25T19:21:03,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200125T1921_SO2_PBL.png
2020-01-26T17:26:34,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200126T1726_SO2_PBL.png
2020-01-26T19:01:34,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200126T1901_SO2_PBL.png
2020-01-26T19:06:34,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200126T1906_SO2_PBL.png
2020-01-27T18:41:34,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200127T1841_SO2_PBL.png
2020-01-27T18:46:34,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200127T1846_SO2_PBL.png
2020-01-28T18:26:34,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200128T1826_SO2_PBL.png
2020-01-28T18:26:34,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200128T1826_SO2_PBL.png
2020-01-29T18:06:34,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200129T1806_SO2_PBL.png
2020-01-29T18:11:35,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200129T1811_SO2_PBL.png
2020-01-29T19:46:34,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200129T1946_SO2_PBL.png
2020-01-30T17:46:34,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200130T1746_SO2_PBL.png
2020-01-30T17:51:35,Lascar,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/lascar/2020/lascar_20200130T1751_SO2_PBL.png
2020-01-30T19:26:34,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200130T1926_SO2_PBL.png
2020-02-09T18:01:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200209T1801_SO2_PBL.png
2020-02-09T19:41:54,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200209T1941_SO2_PBL.png
2020-02-10T17:42:47,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200210T1742_SO2_PBL.png
2020-02-10T19:22:48,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200210T1922_SO2_PBL.png
2020-02-11T19:02:48,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200211T1902_SO2_PBL.png
2020-02-12T18:42:47,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200212T1842_SO2_PBL.png
2020-02-13T18:22:47,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200213T1822_SO2_PBL.png
2020-02-14T18:07:47,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200214T1807_SO2_PBL.png
2020-02-14T19:47:47,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200214T1947_SO2_PBL.png
2020-02-15T17:48:54,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200215T1748_SO2_PBL.png
2020-02-15T19:28:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200215T1928_SO2_PBL.png
2020-02-16T19:08:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200216T1908_SO2_PBL.png
2020-02-17T18:48:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200217T1848_SO2_PBL.png
2020-02-18T18:28:54,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200218T1828_SO2_PBL.png
2020-02-19T18:13:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200219T1813_SO2_PBL.png
2020-02-20T17:53:54,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200220T1753_SO2_PBL.png
2020-02-20T19:33:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200220T1933_SO2_PBL.png
2020-02-21T19:13:54,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200221T1913_SO2_PBL.png
2020-02-22T18:53:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200222T1853_SO2_PBL.png
2020-02-23T18:38:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200223T1838_SO2_PBL.png
2020-02-24T18:18:54,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200224T1818_SO2_PBL.png
2020-02-25T17:58:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200225T1758_SO2_PBL.png
2020-02-25T19:38:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200225T1938_SO2_PBL.png
2020-02-26T17:38:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200226T1738_SO2_PBL.png
2020-02-26T19:18:53,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200226T1918_SO2_PBL.png
2020-02-27T19:03:54,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200227T1903_SO2_PBL.png
2020-02-28T18:44:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200228T1844_SO2_PBL.png
2020-02-29T18:25:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200229T1825_SO2_PBL.png
2020-03-01T18:06:00,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200301T1806_SO2_PBL.png
2020-03-01T19:46:00,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200301T1946_SO2_PBL.png
2020-03-02T17:45:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200302T1745_SO2_PBL.png
2020-03-02T19:25:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200302T1925_SO2_PBL.png
2020-03-03T19:06:00,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200303T1906_SO2_PBL.png
2020-03-03T19:10:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200303T1910_SO2_PBL.png
2020-03-04T18:51:00,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200304T1851_SO2_PBL.png
2020-03-05T18:30:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200305T1830_SO2_PBL.png
2020-03-06T18:10:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200306T1810_SO2_PBL.png
2020-03-07T17:50:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200307T1750_SO2_PBL.png
2020-03-07T17:56:00,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200307T1756_SO2_PBL.png
2020-03-07T19:30:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200307T1930_SO2_PBL.png
2020-03-07T19:35:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200307T1935_SO2_PBL.png
2020-03-08T19:15:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200308T1915_SO2_PBL.png
2020-03-09T18:55:59,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200309T1855_SO2_PBL.png
2020-03-10T18:36:00,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200310T1836_SO2_PBL.png
2020-03-11T18:19:49,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200311T1819_SO2_PBL.png
2020-03-12T17:59:50,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200312T1759_SO2_PBL.png
2020-03-12T19:39:50,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200312T1939_SO2_PBL.png
2020-03-13T17:39:50,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200313T1739_SO2_PBL.png
2020-03-13T19:19:49,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200313T1919_SO2_PBL.png
2020-03-14T19:03:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200314T1903_SO2_PBL.png
2020-03-15T18:43:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200315T1843_SO2_PBL.png
2020-03-16T18:23:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200316T1823_SO2_PBL.png
2020-03-17T18:03:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200317T1803_SO2_PBL.png
2020-03-17T19:43:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200317T1943_SO2_PBL.png
2020-03-18T17:48:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200318T1748_SO2_PBL.png
2020-03-18T19:28:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200318T1928_SO2_PBL.png
2020-03-19T19:08:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200319T1908_SO2_PBL.png
2020-03-21T18:28:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200321T1828_SO2_PBL.png
2020-03-22T18:13:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200322T1813_SO2_PBL.png
2020-03-23T17:53:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200323T1753_SO2_PBL.png
2020-03-23T19:33:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200323T1933_SO2_PBL.png
2020-03-24T19:13:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200324T1913_SO2_PBL.png
2020-03-25T18:53:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200325T1853_SO2_PBL.png
2020-03-26T18:38:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200326T1838_SO2_PBL.png
2020-03-27T18:18:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200327T1818_SO2_PBL.png
2020-03-28T17:58:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200328T1758_SO2_PBL.png
2020-03-28T19:38:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200328T1938_SO2_PBL.png
2020-03-29T17:38:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200329T1738_SO2_PBL.png
2020-03-29T19:18:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200329T1918_SO2_PBL.png
2020-03-30T19:03:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200330T1903_SO2_PBL.png
2020-03-31T18:43:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200331T1843_SO2_PBL.png
2020-04-01T18:23:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200401T1823_SO2_PBL.png
2020-04-02T18:03:45,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200402T1803_SO2_PBL.png
2020-04-03T19:28:44,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200403T1928_SO2_PBL.png
2020-04-04T19:09:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200404T1909_SO2_PBL.png
2020-04-05T18:49:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200405T1849_SO2_PBL.png
2020-04-06T18:29:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200406T1829_SO2_PBL.png
2020-04-08T19:34:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200408T1934_SO2_PBL.png
2020-04-09T19:14:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200409T1914_SO2_PBL.png
2020-04-10T18:54:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200410T1854_SO2_PBL.png
2020-04-11T18:34:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200411T1834_SO2_PBL.png
2020-04-11T18:39:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200411T1839_SO2_PBL.png
2020-04-12T18:19:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200412T1819_SO2_PBL.png
2020-04-13T17:59:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200413T1759_SO2_PBL.png
2020-04-13T19:39:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200413T1939_SO2_PBL.png
2020-04-14T19:19:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200414T1919_SO2_PBL.png
2020-04-15T18:59:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200415T1859_SO2_PBL.png
2020-04-15T19:04:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200415T1904_SO2_PBL.png
2020-04-16T18:44:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200416T1844_SO2_PBL.png
2020-04-18T19:44:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200418T1944_SO2_PBL.png
2020-04-19T17:44:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200419T1744_SO2_PBL.png
2020-04-19T17:49:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200419T1749_SO2_PBL.png
2020-04-19T19:24:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200419T1924_SO2_PBL.png
2020-04-19T19:29:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200419T1929_SO2_PBL.png
2020-04-20T19:09:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200420T1909_SO2_PBL.png
2020-04-21T18:49:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200421T1849_SO2_PBL.png
2020-04-22T18:29:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200422T1829_SO2_PBL.png
2020-04-23T18:14:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200423T1814_SO2_PBL.png
2020-04-24T17:54:42,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200424T1754_SO2_PBL.png
2020-04-24T19:34:43,Villarrica,0.1,tons,,so2_mass,Sentinel-5P,data_mounts/villarrica/2020/villarrica_20200424T1934_SO2_PBL.png
